"Location","Year","Series","Series Code","Month","Permits"
"Sacramento County, CA",2022,"Units in All Multifamily Structures",3,5,14
"Sacramento County, CA",2022,"Units in All Multifamily Structures",3,6,364
"Sacramento County, CA",2022,"Units in All Multifamily Structures",3,7,4
"Sacramento County, CA",2022,"Units in All Multifamily Structures",3,8,328
"Sacramento County, CA",2022,"Units in All Multifamily Structures",3,9,99
"Sacramento County, CA",2022,"Units in All Multifamily Structures",3,10,4
"Sacramento County, CA",2022,"Units in All Multifamily Structures",3,11,6
"Sacramento County, CA",2022,"Units in All Multifamily Structures",3,12,99
"Sacramento County, CA",2022,"Units in 2-Unit Multifamily Structures",4,1,6
"Sacramento County, CA",2022,"Units in 2-Unit Multifamily Structures",4,2,6
"Sacramento County, CA",2022,"Units in 2-Unit Multifamily Structures",4,3,14
"Sacramento County, CA",2022,"Units in 2-Unit Multifamily Structures",4,4,8
"Sacramento County, CA",2022,"Units in 2-Unit Multifamily Structures",4,5,8
"Sacramento County, CA",2022,"Units in 2-Unit Multifamily Structures",4,6,6
"Sacramento County, CA",2022,"Units in 2-Unit Multifamily Structures",4,7,4
"Sacramento County, CA",2022,"Units in 2-Unit Multifamily Structures",4,8,10
"Sacramento County, CA",2022,"Units in 2-Unit Multifamily Structures",4,9,2
"Sacramento County, CA",2022,"Units in 2-Unit Multifamily Structures",4,10,4
"Sacramento County, CA",2022,"Units in 2-Unit Multifamily Structures",4,11,2
"Sacramento County, CA",2022,"Units in 2-Unit Multifamily Structures",4,12,10
"Sacramento County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,1,12
"Sacramento County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,2,32
"Sacramento County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,3,0
"Sacramento County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,4,0
"Sacramento County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,5,0
"Sacramento County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,6,47
"Sacramento County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,7,0
"Sacramento County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,8,4
"Sacramento County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,9,0
"Sacramento County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,10,0
"Sacramento County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,11,4
"Sacramento County, CA",2022,"Units in 3 & 4-Unit Multifamily Structures",5,12,0
"Sacramento County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,1,76
"Sacramento County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,2,148
"Sacramento County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,3,149
"Sacramento County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,4,187
"Sacramento County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,5,6
"Sacramento County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,6,311
"Sacramento County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,7,0
"Sacramento County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,8,314
"Sacramento County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,9,97
"Sacramento County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,10,0
"Sacramento County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,11,0
"Sacramento County, CA",2022,"Units in 5+-Unit Multifamily Structures",6,12,89
